serveindex,gamesinlead,lastpointindex,aceadvantage,winneradvantage,doublefaultdisadvantage,unforcederrordisadvantage,netwinneradvantage,winningbreakpointadvantage,runningdistanceadvantage,firstserveadvantage
1,-1,1,0,-1,0,3,-1,0,-1.3622,-1
1,-1,1,0,-1,0,2,-1,0,-0.1256,0
1,-1,-1,0,-2,0,1,-1,0,0.8028,1
1,-1,1,0,-2,0,0,-1,0,1.1151,1
1,-1,-1,0,-1,0,1,0,0,1.1394,1
1,-1,-1,0,-1,0,2,0,0,1.6518,2
1,-1,1,0,0,0,2,0,0,2.2813,1
1,-1,-1,0,1,0,2,0,0,4.2149,2
1,-1,1,1,2,0,2,0,0,4.0364,3
-1,0,1,1,2,0,0,0,0,3.1965,4
1,0,-1,1,2,0,-1,-1,0,1.2564,2
1,0,1,1,1,0,-1,-1,0,0.197800000000001,3
-1,0,-1,1,1,0,0,-1,0,-1.4116,2
-1,0,-1,0,0,0,1,-1,0,-0.9622,1
1,0,1,0,0,0,1,-1,0,-1.0533,0
1,0,1,0,0,0,0,0,0,-0.0681999999999988,1
-1,0,1,0,1,0,0,0,0,-0.0848999999999989,0
-1,0,1,0,2,0,-1,0,0,-0.3188,-1
1,0,-1,0,2,0,-1,0,0,-1.4692,-1
1,0,-1,0,2,0,1,0,0,-0.5212,-1
-1,0,-1,0,2,0,3,0,0,-0.3925,-1
-1,0,-1,0,1,0,3,-1,0,-0.506699999999999,-2
-1,0,1,0,0,0,2,-1,0,-0.958,-1
-1,0,1,0,0,0,0,-1,0,-0.610599999999999,-1
-1,0,-1,-1,-1,0,-1,-1,0,-0.7995,-2
-1,0,1,-1,-1,0,-3,-1,0,-1.0854,-3
-1,0,-1,-1,-1,0,-3,-1,0,-1.1407,-3
-1,0,-1,-1,-1,0,-1,-1,0,-0.6647,-3
-1,0,-1,-1,-1,0,0,-1,0,-0.4905,-4
1,-1,-1,0,0,0,0,-2,0,-1.0685,-4
1,-1,-1,0,-1,0,1,-2,0,-0.9723,-3
1,-1,1,0,-1,0,1,-1,0,-0.9623,-1
1,-1,-1,0,-1,0,1,-1,0,-0.9367,0
1,-1,1,0,-1,0,1,-1,0,-0.5112,2
1,-1,1,0,0,0,1,0,0,1.4924,4
-1,0,1,0,2,0,1,0,0,1.7535,4
-1,0,-1,0,1,0,1,0,0,1.4407,2
-1,0,1,0,1,0,0,0,0,1.2363,1
-1,0,-1,-1,0,0,0,0,0,0.9313,-1
-1,0,-1,-1,-2,0,0,0,0,-0.8512,-3
1,-1,-1,-1,-3,0,0,0,0,-1.0689,-3
1,-1,1,-1,-1,0,0,1,0,-0.6712,-1
1,-1,1,0,0,0,0,1,0,-0.5619,0
1,-1,1,1,1,0,0,1,0,-0.7854,2
-1,0,1,1,2,0,0,1,0,-0.3468,4
-1,0,1,1,2,0,-1,1,0,-1.2344,4
-1,0,-1,1,1,0,-1,0,0,-1.3323,2
-1,0,-1,0,-1,0,-1,-1,0,-1.5409,0
-1,0,-1,0,-1,0,-1,-2,0,-1.055,-2
-1,0,1,0,0,0,-1,-2,0,-1.5222,-4
-1,0,1,0,0,0,0,-2,0,-0.624900000000001,-5
-1,0,-1,0,0,0,0,-2,0,-0.781400000000001,-5
1,-1,-1,0,1,0,0,-1,0,-0.6283,-4
1,-1,1,0,1,0,-1,0,0,-0.5366,-2
1,-1,1,0,0,0,-1,1,0,-0.4942,0
1,-1,1,0,0,0,-1,1,0,-0.5978,1
-1,0,1,0,0,0,-2,1,0,-0.759399999999999,2
-1,0,-1,0,0,0,-1,0,0,-1.7644,1
-1,0,1,0,0,0,-1,0,0,-2.0372,0
-1,0,-1,0,0,0,-1,-1,0,-1.8391,-2
-1,0,1,0,0,0,-2,-1,0,-1.8227,-2
-1,0,1,0,0,0,-2,-1,0,-1.3672,-2
-1,0,-1,0,-1,0,-3,0,0,-1.2717,-2
-1,0,-1,0,-1,0,-2,-1,0,-2.6067,-3
1,-1,-1,0,-1,0,-1,-1,0,-2.2894,-2
1,-1,-1,0,-1,0,1,-1,0,-2.1315,-2
1,-1,1,0,0,0,2,0,0,-2.3594,-1
1,-1,-1,0,1,0,3,0,0,-1.0376,1
1,-1,-1,0,0,0,3,0,0,0.0619,3
1,-1,1,0,0,0,1,0,0,-0.5375,3
-1,-2,-1,0,0,0,1,0,-1,-0.439100000000001,4
-1,-2,-1,0,-1,0,1,-1,-1,-0.666999999999999,3
-1,-2,-1,0,-1,0,0,-1,-1,-1.0308,2
-1,-2,1,0,0,0,0,0,-1,-1.1449,1
-1,-2,1,0,1,0,1,0,-1,-0.754400000000001,0
-1,-2,-1,0,0,0,0,0,0,-1.2545,-2
-1,-2,1,0,0,0,0,0,0,1.6506,-3
-1,-2,-1,0,0,0,0,0,0,1.6195,-4
1,0,-1,0,0,0,0,-1,0,1.9785,-5
1,0,1,0,0,0,0,-1,0,1.7721,-3
1,0,-1,0,0,0,0,-1,0,2.2709,-1
1,0,1,0,1,0,0,-1,0,-0.198099999999999,1
1,0,-1,0,0,0,0,-1,0,0.2663,3
1,0,-1,0,-1,0,0,0,0,0.1303,5
1,0,1,0,-1,0,0,0,0,0.822499999999999,5
1,0,1,0,0,0,0,0,0,1.6349,4
1,0,-1,0,-1,0,0,0,0,1.6521,4
1,0,1,0,0,0,-1,0,0,1.022,4
1,0,-1,0,1,0,0,0,0,1.6715,4
1,0,1,0,0,0,0,0,0,1.4164,4
-1,1,1,0,0,0,0,1,0,0.163800000000001,5
-1,1,1,0,0,0,-1,1,0,-0.1215,4
-1,1,1,0,0,0,-1,1,0,-0.2137,2
-1,1,-1,0,-1,0,-2,1,0,-1.438,0
-1,1,-1,0,-1,0,-2,0,0,-1.9966,-2
-1,1,1,0,-1,0,-2,-1,0,-0.510299999999999,-4
-1,1,-1,0,-1,0,-1,-1,0,-0.495100000000001,-5
-1,1,-1,0,-1,0,0,-1,0,-0.5179,-5
1,0,-1,0,0,0,0,-1,0,-0.0054000000000002,-5
1,0,1,0,1,0,0,0,0,1.6042,-3
1,0,-1,0,1,0,0,0,0,0.2919,-2
1,0,1,0,1,0,0,0,0,0.6809,0
1,0,1,0,1,0,0,0,0,0.908500000000001,1
-1,1,1,0,1,0,0,0,0,1.2066,3
-1,1,1,0,1,0,0,0,0,-0.3181,2
-1,1,1,0,1,0,-1,0,0,-0.4694,1
-1,1,1,0,1,0,-2,0,0,-1.5138,-1
1,2,1,0,1,0,-2,0,1,-1.6005,-2
1,2,1,0,1,0,-2,0,1,-1.8854,-3
1,2,1,0,1,0,-2,1,1,-1.4741,-2
1,2,1,0,2,0,-1,1,1,-0.6995,0
1,2,-1,0,2,0,0,1,1,0.1118,1
-1,3,1,0,2,0,0,1,0,0.1303,3
-1,3,-1,0,2,0,0,1,0,3.3868,2
-1,3,-1,0,1,0,0,0,0,3.1058,0
-1,3,-1,0,0,0,0,0,0,2.2635,-2
1,2,-1,-1,-1,0,0,0,0,2.384,-3
1,2,1,0,0,0,0,0,0,2.4941,-3
1,2,1,0,1,0,0,0,0,0.2937,-2
1,2,1,0,2,0,0,0,0,1.3048,0
-1,3,1,0,2,0,0,0,0,1.8703,2
-1,3,-1,1,3,0,0,0,0,1.6607,3
-1,3,1,0,2,0,-1,0,0,0.8914,1
-1,3,-1,0,1,0,-1,0,0,-0.3614,1
-1,3,-1,-1,-1,0,-1,0,0,-1.1569,-1
1,2,-1,-1,-2,0,-1,-1,0,-2.5271,-2
1,2,1,-1,-2,0,-1,-1,0,-2.213,-2
1,2,1,-1,-1,0,0,-1,0,-1.1811,0
1,2,1,-1,0,0,0,0,0,-0.424,0
1,2,-1,0,1,1,1,0,0,-0.4491,1
1,2,-1,0,2,1,2,1,0,1.0324,1
-1,0,1,0,3,1,2,2,0,0.5801,2
-1,0,1,0,2,1,1,2,0,-0.551199999999999,1
-1,0,-1,0,1,1,1,0,0,-1.1104,0
-1,0,-1,0,0,0,0,0,0,-1.0862,-1
-1,0,-1,0,0,0,-1,0,0,-1.7093,-2
1,-1,-1,0,-1,0,-1,-1,0,-1.7209,-4
1,-1,1,0,-1,0,0,0,0,-0.9321,-3
1,-1,1,0,-1,0,0,1,0,-0.878699999999999,-2
1,-1,-1,0,0,1,1,1,0,-0.865899999999999,-1
1,-1,1,0,0,1,1,1,0,-0.7014,1
-1,0,1,0,0,1,0,1,0,-0.5464,2
-1,0,1,0,0,1,-1,0,0,-1.1482,0
-1,0,1,0,0,1,-1,1,0,-1.3942,0
-1,0,1,0,0,0,-3,1,0,-1.7535,-1
-1,0,-1,0,0,0,-3,0,0,-4.8185,-3
-1,0,-1,-1,-1,0,-2,0,0,-4.6768,-4
-1,0,-1,-1,-1,0,-1,0,0,-4.1023,-3
-1,0,1,-1,-1,0,-2,-1,0,-4.1022,-3
-1,0,-1,-1,-1,0,0,-1,0,-4.0927,-2
-1,0,-1,-1,-2,0,0,-1,0,-0.9773,-2
-1,0,1,0,-1,0,-1,-1,0,-1.2864,-2
-1,0,1,0,0,0,-1,-1,0,-1.6304,-3
-1,0,-1,0,-1,0,0,-1,0,-1.6979,-4
-1,0,1,0,-1,0,-1,-1,0,-1.7778,-5
1,1,1,0,1,0,-1,0,1,-2.2529,-5
1,1,1,0,1,0,0,0,1,-1.1794,-4
1,1,1,0,0,0,0,0,1,-0.6809,-2
1,1,1,0,1,0,0,0,1,-0.139,0
1,1,-1,0,1,0,1,0,1,0.2253,2
1,1,-1,0,-1,0,1,0,0,0.6316,4
1,1,-1,0,-1,0,2,0,0,0.00549999999999926,5
1,1,1,0,-1,0,2,0,0,-0.0412000000000006,4
-1,2,1,0,-1,0,2,1,0,0.1687,3
-1,2,1,0,-1,0,0,1,0,-0.0848000000000013,1
-1,2,-1,0,0,0,0,1,0,0.0762999999999998,-1
-1,2,-1,0,-1,0,-1,0,0,-0.5277,-3
-1,2,1,0,0,0,-1,0,0,-0.6467,-4
-1,2,-1,0,-1,0,-1,-2,0,-1.0888,-5
-1,2,1,0,-1,0,-1,-2,0,-1.1029,-5
-1,2,1,0,-1,0,-1,-2,0,-1.913,-5
-1,2,-1,0,-1,0,-1,-2,0,-1.3035,-5
-1,2,-1,-1,-3,0,-1,-2,0,-1.1688,-5
1,1,-1,-1,-3,0,-1,-2,0,-1.8269,-5
1,1,1,-1,-3,0,0,-2,0,-0.8366,-4
1,1,-1,-1,-4,0,0,-2,0,-0.1057,-3
1,1,1,-1,-2,0,0,0,0,0.515499999999999,-1
1,1,1,0,0,0,0,0,0,0.8077,1
-1,2,1,0,2,0,0,1,0,1.5167,2
-1,2,-1,0,2,0,0,1,0,0.6982,1
-1,2,-1,0,2,0,0,1,0,0.291199999999999,0
-1,2,-1,0,1,0,0,0,0,-0.4681,-2
1,1,-1,0,0,0,0,0,0,-0.872600000000001,-4
1,1,-1,0,-1,0,1,0,0,-0.680399999999999,-4
1,1,1,0,0,0,1,1,0,0.6389,-2
1,1,-1,0,1,0,2,1,0,0.959,0
1,1,1,0,1,0,2,2,0,0.725099999999999,2
1,1,1,0,1,0,2,2,0,2.0468,3
-1,2,1,0,1,0,1,2,0,2.1366,4
-1,2,1,0,0,0,0,1,0,0.5267,2
-1,2,-1,0,0,0,-1,1,0,0.5688,0
-1,2,1,0,0,0,-2,0,0,0.6742,-1
-1,2,1,0,0,0,-2,1,0,0.4378,-1
-1,2,-1,0,0,0,-2,1,0,-0.3712,-3
-1,2,-1,0,0,0,0,1,0,0.7188,-2
-1,2,1,0,1,0,0,1,0,0.78,-1
1,0,1,0,1,0,0,1,1,0.5009,-2
1,0,-1,0,1,1,1,0,1,-0.475099999999999,-2
1,0,-1,0,1,2,2,0,1,0.157599999999999,-1
1,0,1,0,1,2,0,0,1,-0.4242,0
1,0,1,0,0,2,0,0,1,-0.1765,0
1,0,1,1,1,2,1,0,0,0.258,2
-1,1,1,1,1,1,0,0,0,0.3926,3
-1,1,-1,1,0,0,-1,0,0,0.3551,2
-1,1,1,1,0,0,0,0,0,1.5559,1
-1,1,-1,1,0,0,0,0,0,1.2108,0
-1,1,1,0,-1,0,0,0,0,1.103,-2
-1,1,-1,-1,-2,0,0,0,0,0.9535,-4
1,0,-1,-1,-1,0,0,0,0,1.0019,-3
1,0,1,-1,0,0,0,0,0,0.0192,-3
1,0,-1,-1,0,1,1,0,0,0.1527,-2
1,0,1,-1,0,1,1,0,0,0.0914999999999999,0
1,0,-1,0,0,1,1,0,0,0.1001,1
1,0,1,0,1,1,1,1,0,0.712,2
-1,1,1,0,0,1,1,2,0,0.6497,3
-1,1,-1,0,0,0,0,2,0,0.2325,2
-1,1,-1,0,-1,0,0,1,0,-3.4198,0
-1,1,-1,0,-1,0,0,0,0,-4.0169,-1
1,0,-1,0,-2,0,0,-1,0,-4.7986,-2
1,0,1,0,-1,0,0,-2,0,-4.9879,-3
1,0,1,0,-1,0,-1,-2,0,-4.8093,-1
1,0,1,0,0,0,-2,-1,0,-0.8301,1
-1,1,1,0,1,0,-2,0,0,-0.2949,3
-1,1,-1,0,1,0,-1,0,0,-0.156099999999999,3
-1,1,1,0,0,0,-2,0,0,-0.1057,2
-1,1,-1,0,0,0,-1,0,0,-0.1209,1
-1,1,-1,-1,-1,0,0,0,0,-0.3139,-1
1,0,-1,-1,-1,0,0,0,0,-0.428,-2
1,0,1,-1,0,0,-1,0,0,-0.0027000000000001,-1
1,0,1,-1,0,0,-1,0,0,0.0479999999999997,0
1,0,1,-1,0,0,-1,0,0,0.5404,1
-1,1,1,0,1,0,-1,0,0,0.7762,3
-1,1,1,0,1,0,-2,0,0,0.8749,2
-1,1,1,0,0,0,-2,0,0,0.2937,1
-1,1,-1,-1,-1,0,-1,0,0,0.112,0
-1,1,1,-1,0,0,-1,0,0,-1.8666,-2
1,2,1,-1,0,0,-1,0,1,-3.1321,-4
1,2,1,-1,0,0,0,0,1,-2.9676,-2
1,2,1,-1,0,0,0,0,1,-2.6524,-1
1,2,-1,0,1,0,0,0,1,-2.5995,0
1,2,1,0,0,0,0,1,1,0.0477999999999994,1
1,2,-1,0,0,0,0,1,0,1.5707,3
1,2,-1,0,0,0,1,1,0,1.9145,2
1,2,1,1,1,0,1,1,0,1.7469,2
1,2,-1,1,1,1,2,1,0,1.7969,2
1,2,1,1,1,1,2,1,0,1.2967,3
1,0,1,1,1,1,2,1,0,1.5499,3
1,0,1,1,2,1,1,2,0,1.5826,4
1,0,1,0,1,1,0,2,0,1.5634,3
1,0,1,0,2,0,-1,3,0,1.6681,3
1,0,-1,0,1,0,-1,2,0,1.1415,2
1,0,-1,0,1,0,-1,2,0,0.594900000000001,1
1,0,-1,0,0,0,0,1,0,-0.1188,1
1,0,-1,0,-1,0,1,0,0,0.3533,1
1,0,1,0,-2,0,1,-1,0,0.2506,2
1,0,1,0,0,0,1,-1,0,0.5649,3
-1,1,1,0,1,0,1,0,0,0.9054,4
-1,1,-1,0,0,0,0,0,0,1.1769,2
-1,1,1,0,1,0,-1,1,0,0.6149,1
-1,1,1,0,1,0,-2,1,0,0.4895,0
-1,1,-1,0,-1,0,-2,1,0,-0.765899999999999,-2
-1,1,-1,0,-2,0,-2,0,0,-1.363,-4
1,0,-1,0,-1,0,-2,-1,0,-1.4832,-3
1,0,1,0,0,0,-1,-1,0,-1.2731,-2
1,0,1,0,0,0,0,-1,0,-1.0511,-1
1,0,1,0,1,0,0,0,0,-0.00159999999999911,1
-1,1,1,0,2,0,0,0,0,0.0857999999999997,2
-1,1,-1,0,2,0,0,1,0,0.1968,1
-1,1,-1,0,0,0,0,1,0,0.0833999999999996,0
-1,1,-1,0,-1,0,0,1,0,-0.310899999999999,-2
-1,1,1,0,0,0,0,0,0,-0.3364,-3
1,0,-1,0,-1,0,0,0,0,-0.5389,-4
1,0,1,0,-1,0,0,0,0,-0.2995,-2
1,0,-1,0,0,0,0,0,0,-0.0546000000000006,-1
1,0,1,0,1,0,0,0,0,0.3611,1
1,0,1,0,0,0,0,0,0,0.490000000000001,1
1,0,-1,0,0,0,0,0,0,1.2121,2
-1,1,1,1,1,0,0,0,0,0.9965,2
-1,1,-1,1,1,0,0,0,0,0.4765,1
-1,1,-1,1,0,0,0,0,0,-0.674299999999999,0
-1,1,-1,1,0,0,0,0,0,-0.8962,0
-1,1,1,1,0,0,0,0,0,-1.4476,0
1,0,-1,0,-1,0,0,0,0,-1.1273,-2
1,0,-1,0,-1,0,1,0,0,-0.510299999999999,-1
1,0,-1,0,0,1,2,0,0,0.3715,-1
1,0,1,1,1,1,2,0,0,0.5307,0
1,0,1,1,1,1,2,0,0,0.6473,0
1,0,1,2,2,1,2,0,0,0.2981,2
1,0,-1,2,2,2,2,0,0,0.2652,2
1,0,-1,2,2,1,1,0,0,-0.2966,3
1,0,1,1,1,1,1,1,0,0.1678,2
1,0,-1,1,1,2,2,1,0,0.1402,2
1,0,1,0,0,2,2,1,0,0.8023,2
1,0,1,0,0,1,1,2,0,0.6197,2
1,0,-1,0,0,1,2,2,0,1.6065,1
1,0,1,0,0,1,1,1,0,1.0814,1
1,0,-1,0,-1,0,0,1,0,0.564700000000001,1
1,0,-1,0,-1,0,1,1,0,0.328,1
1,0,1,0,0,0,1,0,0,-0.622800000000001,2
1,0,1,0,0,0,-1,0,0,-0.908099999999999,2
1,0,-1,0,0,0,1,0,0,-1.133,2
1,0,1,0,1,0,1,0,0,-1.075,3
-1,1,1,1,2,0,0,0,0,-1.4893,3
-1,1,-1,1,1,0,0,0,0,-0.664,2
-1,1,1,1,1,0,1,0,0,-1.7418,1
-1,1,1,1,1,0,0,0,0,-1.9678,1
-1,1,1,1,2,0,0,0,0,-1.9853,-1
-1,1,-1,0,1,0,1,0,0,-1.7196,-2
1,2,1,0,1,0,0,0,1,-1.8918,-3
1,2,-1,0,1,0,1,0,1,-0.9358,-2
1,2,-1,0,1,0,1,0,1,0.3262,-2
1,2,1,0,0,0,1,0,1,0.8304,0
1,2,-1,0,0,0,1,0,1,1.3224,0
1,2,1,0,0,0,2,0,0,1.662,1
1,2,1,0,1,0,1,0,0,1.876,2
1,2,1,0,1,0,1,0,0,1.3419,3
1,2,-1,0,1,0,1,0,0,-0.612,3
1,2,1,0,2,0,0,0,0,-0.7929,4
1,2,-1,0,1,0,0,-1,0,-1.1061,4
1,2,1,0,0,0,0,-1,0,-1.1755,4
-1,0,1,0,0,0,0,-1,0,-2.0815,3
-1,0,-1,0,0,0,0,-1,0,-0.2032,1
-1,0,-1,-1,-2,0,0,-1,0,-0.7927,-1
-1,0,-1,-1,-2,0,0,-1,0,-0.758,-2
1,-1,-1,-1,-3,0,0,-2,0,-0.8455,-4
1,-1,1,-1,-2,0,0,-1,0,-0.379799999999999,-3
1,-1,1,-1,-2,0,0,-1,0,-0.2739,-1
1,-1,-1,0,-1,1,1,-1,0,-0.2425,0
1,-1,1,0,0,1,1,0,0,-0.1072,2
-1,0,1,0,1,1,1,1,0,0.2155,3
-1,0,-1,0,-1,1,1,0,0,0.3672,2
-1,0,1,0,-1,1,0,0,0,0.2097,0
-1,0,-1,-1,-2,0,-1,0,0,0.1944,-1
-1,0,1,-1,-2,0,-1,0,0,-0.1289,-2
-1,0,-1,-1,-3,0,-1,-1,0,-0.3883,-3
-1,0,1,-1,-1,0,-1,-1,0,-0.526900000000001,-4
-1,0,1,-1,-1,-1,-1,-1,0,-0.507600000000001,-3
1,1,1,0,0,-2,-2,-1,1,-0.5086,-2
1,1,1,1,1,-2,-2,-1,1,-0.2176,-1
1,1,1,1,2,-2,-3,0,1,-0.4,1
1,1,-1,1,1,-1,-2,0,1,-0.202499999999999,2
1,1,1,1,1,0,-1,0,1,0.1108,2
-1,2,1,1,2,1,0,0,0,0.2917,3
-1,2,-1,0,1,1,0,0,0,0.2015,1
-1,2,-1,0,1,1,1,-1,0,0.209,-1
-1,2,-1,0,1,0,0,-1,0,0.00100000000000051,-2
1,1,-1,0,1,0,0,-1,0,-0.3589,-3
1,1,1,0,0,0,0,-1,0,0.1459,-4
1,1,-1,0,0,0,0,-1,0,0.5762,-3
1,1,1,0,0,0,0,0,0,0.9622,-1
1,1,1,0,0,0,-1,0,0,1.3623,1
-1,2,1,0,0,0,-1,0,0,1.7963,3
-1,2,-1,0,-1,0,-1,0,0,0.7283,3
-1,2,-1,0,-1,0,0,0,0,0.1288,3
-1,2,-1,0,-1,0,0,-1,0,-0.0299999999999997,1
1,1,-1,0,-1,0,1,-1,0,-0.3161,0
1,1,1,0,0,0,1,0,0,-0.9631,0
1,1,1,0,1,0,1,0,0,-0.5806,0
1,1,-1,0,1,0,0,0,0,-0.1061,1
1,1,-1,0,1,0,1,1,0,-0.4423,3
1,1,-1,0,1,0,1,1,0,-0.439,4
-1,0,-1,0,0,0,1,0,-1,0.4809,4
-1,0,1,0,0,0,0,0,-1,0.531299999999999,4
-1,0,-1,0,0,0,1,0,-1,0.00480000000000018,2
-1,0,-1,0,-1,0,0,0,-1,-0.3533,0
-1,0,-1,0,-2,0,0,-1,-1,0.0341999999999999,-2
1,-1,-1,0,-2,0,0,-2,0,-0.321299999999999,-3
1,-1,1,0,-2,0,1,-1,0,0.1245,-2
1,-1,-1,0,-2,0,1,-1,0,0.4163,0
1,-1,-1,0,-1,0,2,-1,0,1.3506,2
1,-1,1,1,1,0,2,0,0,1.2361,4
1,-1,-1,1,1,0,2,1,0,1.629,5
1,-1,1,1,1,0,2,1,0,1.7067,4
1,-1,1,1,1,0,1,2,0,2.1454,4
-1,0,1,1,1,0,-1,2,0,1.7501,3
-1,0,-1,0,0,0,-1,2,0,1.4804,1
-1,0,-1,-1,-1,0,-1,2,0,0.781699999999999,-1
-1,0,1,-1,0,0,-1,1,0,0.00759999999999934,-2
-1,0,1,-1,0,-1,-2,0,0,-0.423099999999999,-3
-1,0,-1,-1,-1,-1,-1,0,0,-0.489,-4
1,-1,-1,-1,-2,-1,-1,-1,0,-0.569399999999999,-4
1,-1,1,0,-1,-1,-2,-1,0,-0.6146,-3
1,-1,1,0,-2,-1,-2,0,0,1.8256,-1
1,-1,-1,0,-2,0,-1,0,0,1.7332,-1
1,-1,1,0,-1,0,-2,0,0,2.2974,1
-1,0,1,0,1,0,-2,1,0,2.5792,2
1,0,-1,0,1,0,-1,1,0,2.118,1
1,0,1,0,1,0,-1,1,0,0.448899999999999,1
-1,0,1,0,1,0,-1,1,0,2.029,1
-1,0,-1,0,0,0,0,1,0,1.5326,-1
1,0,-1,-1,-2,0,0,1,0,1.4414,-2
1,0,1,-1,-2,0,0,1,0,1.0382,-1
-1,0,1,-1,-2,0,-1,0,0,0.5203,-2
-1,0,-1,-1,-2,0,0,0,0,-0.815300000000001,-3
1,0,-1,-1,-1,0,1,0,0,-0.8087,-2
1,0,-1,0,-1,0,1,0,0,0.753200000000001,-1
-1,0,1,0,-1,0,1,0,0,1.8724,0
-1,0,1,0,-1,0,1,0,0,1.1019,-1
1,0,-1,0,-2,0,0,0,0,0.311199999999999,-1
1,0,-1,0,-2,0,0,0,0,-0.1238,-1
1,0,-1,0,-1,0,0,0,0,-2.0061,0
1,0,1,0,-1,0,-1,0,0,-2.177,-1
1,0,1,1,0,0,0,0,0,-1.4236,1
1,0,-1,1,1,0,0,-1,0,-0.801300000000001,2
1,0,1,1,1,0,-1,-1,0,-0.2268,3
-1,1,1,2,2,0,-1,-1,0,0.1233,3
-1,1,1,2,2,0,-1,-1,0,-0.2491,3
-1,1,-1,1,1,0,-1,-1,0,-0.188399999999999,1
-1,1,-1,1,1,0,-1,0,0,0.0150000000000006,0
-1,1,-1,1,0,0,-1,0,0,-0.1238,-1
1,0,-1,0,-2,0,-1,0,0,-0.749499999999999,-2
1,0,1,0,-2,0,0,0,0,-0.4038,-1
1,0,1,0,-2,0,0,0,0,-0.3937,1
1,0,1,0,-1,0,0,0,0,-0.5697,3
-1,1,1,0,1,0,0,1,0,-0.892700000000001,3
-1,1,-1,0,2,0,0,1,0,-0.2253,2
-1,1,1,0,2,0,-1,1,0,-0.282,0
-1,1,1,0,2,0,-2,1,0,-0.386,-1
-1,1,-1,0,0,0,-2,1,0,-0.943600000000001,-3
-1,1,-1,0,-1,0,-2,0,0,-0.6647,-4
-1,1,1,0,-1,-1,-3,0,0,-0.6894,-3
-1,1,-1,0,-1,-1,-1,0,0,-1.0068,-3
1,0,-1,-1,-2,-1,0,0,0,-1.0449,-4
1,0,1,-1,-1,-1,0,1,0,-0.9083,-2
1,0,1,-1,0,-1,0,2,0,-0.719999999999999,0
1,0,1,-1,1,0,1,3,0,1.0139,1
-1,1,1,-1,1,0,0,3,0,1.9999,2
-1,1,-1,0,2,0,0,3,0,1.8751,2
-1,1,-1,0,2,0,0,2,0,2.2127,0
-1,1,-1,0,1,0,1,1,0,2.2703,-1
1,0,-1,-1,-1,0,1,0,0,0.4742,-3
1,0,1,-1,-1,0,1,0,0,0.1379,-2
1,0,1,-1,0,0,1,1,0,0.4122,0
1,0,1,-1,0,0,1,1,0,1.0892,1
-1,1,1,0,1,0,0,1,0,0.9434,2
-1,1,1,1,3,0,0,2,0,-0.1614,3
-1,1,-1,0,2,0,0,2,0,-0.439399999999999,1
-1,1,-1,0,0,0,0,0,0,-0.392100000000001,-1
-1,1,-1,-1,-1,0,0,0,0,-1.0072,-2
-1,1,1,-2,-2,0,0,0,0,-0.889,-3
1,0,-1,-2,-3,0,0,-2,0,1.7086,-3
1,0,-1,-1,-2,0,0,-2,0,1.831,-1
1,0,1,-1,0,0,0,-1,0,1.6182,1
1,0,1,0,1,0,0,0,0,1.7713,3
1,0,1,0,2,0,0,0,0,2.5399,4
-1,1,1,0,3,0,0,1,0,1.0844,5
-1,1,-1,0,2,0,0,1,0,0.5843,3
-1,1,-1,0,0,0,0,0,0,0.6541,2
-1,1,1,0,0,0,0,-1,0,0.335499999999999,1
-1,1,-1,0,-1,0,0,-2,0,-0.6088,-1
-1,1,1,0,-2,0,-1,-2,0,-0.7597,-2
-1,1,1,0,0,0,-1,-2,0,-1.1136,-2
-1,1,-1,0,0,0,-1,-1,0,-1.2083,-3
1,0,-1,0,0,0,-1,-1,0,-1.0269,-3
1,0,-1,0,-1,0,-1,0,0,-0.886,-1
1,0,1,0,-1,0,0,0,0,-0.842999999999999,-1
1,0,1,0,-2,0,0,1,0,-0.5289,0
1,0,1,0,-1,0,0,1,0,-0.5038,2
1,0,-1,0,-1,1,1,1,0,-0.4591,2
-1,1,1,0,0,1,1,1,0,0.239700000000001,2
-1,1,-1,0,-1,1,1,1,0,0.136,2
-1,1,-1,0,-1,1,1,0,0,0.2567,2
-1,1,-1,0,-1,1,1,0,0,0.101000000000001,0
1,0,-1,-1,-2,0,0,0,0,0.0695,-1
-1,0,-1,-1,-2,0,1,0,0,-1.0606,-2
-1,0,-1,-1,-1,0,2,0,0,-0.596799999999999,-3
1,0,-1,-1,-1,0,2,0,0,-0.1852,-4
1,0,1,-1,0,0,2,1,0,0.432400000000001,-3
-1,0,-1,0,1,0,3,1,0,1.1668,-1
-1,0,-1,0,1,0,3,1,0,1.5956,-1
1,0,1,0,2,0,2,2,0,0.4024,-1
1,0,1,1,3,0,2,2,0,0.3354,1
-1,0,-1,1,1,0,2,1,0,-0.4033,1
-1,0,1,1,1,0,1,2,0,-1.0971,0
-1,0,-1,1,1,0,0,2,0,-1.4348,-1
-1,0,-1,1,0,0,0,1,0,-0.651600000000001,-1
-1,0,-1,0,-1,0,0,1,0,-0.7607,-2
-1,0,1,0,0,0,0,1,0,-0.556800000000001,-3
-1,0,1,0,0,-1,-1,0,0,-0.6126,-3
-1,0,-1,0,-1,-1,-1,0,0,-0.4467,-2
1,-1,-1,0,-1,-1,0,0,0,-0.00660000000000025,-2
1,-1,-1,0,-1,-1,0,0,0,0.2695,-2
1,-1,1,0,0,-1,0,1,0,0.3904,0
1,-1,1,0,1,0,1,2,0,0.528700000000001,1
