match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,timeseconds,spendtimeinlastfewshots,p1serveno,p2serveno,p1aceno,p2aceno,p1firstserveinnum,p2firstserveinnum,p1doublefaultnum,p2doublefaultnum,p1winnernum,p2winnernum,p1netnum,p2netnum,p1netwinnernum,p2netwinnernum,p1unforcederrornum,p2unforcederrornum,p1rundistance,p2rundistance,totalrallylengthinlastfewpoints,p1breakpointnum,p2breakpointnum,p1breakpointwinnum,p2breakpointwinnum,p1breakpointlosenum,p2breakpointlosenum
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,01:45:11,3,4,141,1,1,2,1,6311,159,5,0,0,0,5,0,0,0,0,1,1,0,0,0,2,0,67.51,67.565,14,0,0,0,0,0,0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,01:45:57,3,4,142,1,1,2,1,6357,182,5,0,0,0,4,0,0,0,0,1,1,0,0,0,2,0,69.206,68.794,14,0,0,0,0,0,0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,01:46:55,3,5,143,1,1,3,1,6415,213,5,0,0,0,3,0,0,0,0,1,2,0,1,0,2,0,77.986,79.673,16,0,0,0,0,0,0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,01:47:28,3,5,144,1,1,3,1,6448,212,4,1,0,0,2,1,0,0,0,1,2,1,1,0,1,1,73.933,73.085,16,0,0,0,0,0,0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,01:47:49,3,5,145,1,1,3,1,6469,193,3,2,0,0,1,2,0,0,0,0,1,1,1,0,1,1,59.706,60.469,13,0,0,0,0,0,0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,01:48:24,3,5,146,1,1,3,1,6504,193,2,3,0,0,0,3,0,0,0,1,1,2,1,1,0,1,67.081,61.804,16,0,0,0,0,0,0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,01:48:49,3,5,147,1,1,3,1,6529,172,1,4,0,0,0,4,0,0,1,1,1,2,1,1,0,1,66.149,59.682,17,0,0,0,0,0,0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,01:49:17,3,5,148,1,1,3,1,6557,142,0,5,0,0,0,5,0,0,1,2,0,3,0,2,0,1,62.533,51.645,17,0,0,0,0,0,0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,01:49:47,3,5,149,1,1,3,1,6587,139,0,5,0,0,0,5,0,0,1,2,0,2,0,2,0,1,55.883,44.854,17,0,0,0,0,0,0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,01:50:25,3,5,150,1,1,3,1,6625,156,0,5,0,0,0,5,0,0,1,2,0,3,0,2,0,1,76.579,57.449,20,0,0,0,0,0,0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,01:51:13,3,5,151,1,1,3,1,6673,169,0,5,0,0,0,5,0,0,1,2,0,3,0,2,0,1,65.236,52.201,18,1,0,0,0,1,0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,01:51:35,3,5,152,1,1,3,1,6695,166,0,5,0,1,0,5,0,0,0,3,0,3,0,2,0,1,60.838,49.15,17,1,0,0,0,1,0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,01:53:34,3,6,153,1,1,3,2,6814,257,0,5,0,1,0,5,0,0,0,3,0,3,0,2,0,1,71.839,53.57,19,1,0,0,0,1,0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,01:54:35,3,6,154,1,1,3,2,6875,288,1,4,0,1,0,4,0,0,0,3,0,3,0,2,0,0,80.217,71.851,22,1,0,0,0,1,0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,01:55:18,3,6,155,1,1,3,2,6918,293,2,3,0,1,0,3,0,0,0,4,0,2,0,2,0,0,62.9,61.843,20,1,0,0,0,1,0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,01:55:51,3,6,156,1,1,3,2,6951,278,3,2,0,1,1,2,0,0,1,3,1,1,1,1,0,0,59.659,64.814,18,0,0,0,0,0,0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,01:56:29,3,6,157,1,1,3,2,6989,294,4,1,0,0,2,1,0,0,2,2,1,1,1,1,0,0,68.049,76.126,20,0,0,0,0,0,0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,01:57:24,3,7,158,1,1,4,2,7044,230,5,0,0,0,2,0,0,0,3,1,1,0,1,0,0,0,54.868,70.035,18,0,0,0,0,0,0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,01:57:49,3,7,159,1,1,4,2,7069,194,4,1,0,0,2,1,0,0,3,1,1,0,1,0,0,0,38.218,45.2,12,0,0,0,0,0,0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,01:58:19,3,7,160,1,1,4,2,7099,181,3,2,0,0,2,2,0,0,3,1,1,0,1,0,0,0,66.623,69.535,15,0,0,0,0,0,0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,01:58:43,3,7,161,1,1,4,2,7123,172,2,3,0,0,1,3,0,0,2,1,0,0,0,0,0,0,62.924,58.243,13,0,0,0,0,0,0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:00:26,3,8,162,1,1,4,3,7226,237,1,4,0,0,0,4,0,0,1,1,0,0,0,0,0,0,56.703,47.977,11,0,0,0,0,0,0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:01:05,3,8,163,1,1,4,3,7265,221,1,4,0,0,0,4,0,0,0,1,0,0,0,0,1,0,57.324,50.52,10,0,0,0,0,0,0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:01:43,3,8,164,1,1,4,3,7303,234,2,3,0,0,1,3,0,0,1,1,1,0,1,0,1,0,80.516,86.905,16,0,0,0,0,0,0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:02:18,3,8,165,1,1,4,3,7338,239,3,2,0,0,2,2,0,0,1,0,2,0,1,0,2,0,58.909,68.499,13,0,0,0,0,0,0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:02:58,3,8,166,1,1,4,3,7378,255,4,1,0,0,3,1,0,0,1,0,3,0,2,0,2,0,72.218,79.469,15,0,0,0,0,0,0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:03:53,3,8,167,1,1,4,3,7433,207,5,0,0,0,3,0,0,0,1,0,3,0,2,0,2,0,94.436,114.904,21,0,0,0,0,0,0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:04:34,3,9,168,1,1,5,3,7474,209,5,0,0,0,4,0,0,0,1,0,3,0,2,0,1,0,90.814,112.18,20,0,0,0,0,0,0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:04:56,3,9,169,1,1,5,3,7496,193,4,1,0,0,3,1,0,0,0,0,2,0,1,0,1,1,72.559,77.826,15,0,0,0,0,0,0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:05:17,3,9,170,1,1,5,3,7517,179,3,2,0,0,2,2,0,0,0,0,1,0,1,0,0,1,66.639,72.327,14,0,0,0,0,0,0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:06:04,3,9,171,1,1,5,3,7564,186,2,3,0,0,1,2,0,0,0,0,0,0,0,0,0,2,65.569,72.311,15,0,0,0,0,0,0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:07:01,3,9,172,1,1,5,3,7621,188,1,4,0,0,1,2,0,0,0,0,1,0,1,0,0,2,56.78,61.158,14,0,0,0,0,0,0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:07:26,3,9,173,1,1,5,3,7646,172,0,5,0,0,0,3,0,0,0,0,1,0,1,0,0,2,65.031,61.319,14,1,0,0,0,1,0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:08:15,3,9,174,1,1,5,3,7695,199,0,5,0,0,0,2,0,0,0,0,1,0,1,0,1,1,67.771,74.959,15,2,0,0,0,2,0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:09:11,3,9,175,1,1,5,3,7751,234,0,5,0,0,0,1,0,0,1,0,1,0,1,0,1,1,88.7,96.5,22,2,0,0,0,2,0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:14:21,4,1,176,2,1,0,0,8061,497,0,5,0,0,0,2,0,0,1,0,1,0,1,0,1,1,90.015,95.024,22,3,0,1,0,2,0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:15:01,4,1,177,2,1,0,0,8101,480,1,4,0,0,0,2,1,0,1,0,0,0,0,0,2,1,78.178,73.427,16,3,0,1,0,2,0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:15:45,4,1,178,2,1,0,0,8145,499,2,3,0,0,0,1,2,0,1,0,0,0,0,0,3,1,69.403,70.979,15,2,0,1,0,1,0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:16:17,4,1,179,2,1,0,0,8177,482,3,2,0,0,1,1,2,0,1,0,0,0,0,0,2,2,65.458,61.216,15,1,0,1,0,0,0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:17:18,4,1,180,2,1,0,0,8238,487,4,1,0,0,1,1,2,0,0,0,0,0,0,0,2,2,41.38,39.615,8,1,0,1,0,0,0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:17:44,4,1,181,2,1,0,0,8264,203,5,0,1,0,2,0,2,0,1,0,0,0,0,0,2,1,24.266,26.846,5,0,0,0,0,0,0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:18:52,4,2,182,2,1,1,0,8332,231,5,0,1,0,3,0,1,0,1,0,0,0,0,0,1,1,24.466,28.392,6,0,0,0,0,0,0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:19:19,4,2,183,2,1,1,0,8359,214,4,1,1,0,3,1,0,0,1,1,0,0,0,0,0,1,20.638,24.189,9,0,0,0,0,0,0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:19:57,4,2,184,2,1,1,0,8397,220,3,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,23.043,38.602,8,0,0,0,0,0,0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:20:27,4,2,185,2,1,1,0,8427,189,2,3,1,0,2,2,0,0,1,1,0,0,0,0,0,0,34.702,46.81,10,0,0,0,0,0,0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:20:56,4,2,186,2,1,1,0,8456,192,1,4,0,0,1,3,0,0,0,1,0,0,0,0,0,0,42.152,53.182,11,0,0,0,0,0,0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:21:21,4,2,187,2,1,1,0,8481,149,0,5,0,1,0,4,0,0,0,2,0,0,0,0,0,0,38.267,47.802,11,0,0,0,0,0,0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:22:27,4,3,188,2,1,1,1,8547,188,0,5,0,1,0,3,0,0,0,1,0,0,0,0,0,0,43.966,53.985,9,0,0,0,0,0,0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:23:19,4,3,189,2,1,1,1,8599,202,1,4,0,1,0,3,0,0,1,1,0,1,0,0,0,0,51.554,51.746,14,0,0,0,0,0,0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:24:23,4,3,190,2,1,1,1,8663,236,2,3,0,1,0,2,1,0,1,1,0,1,0,0,1,0,39.502,41.029,11,0,0,0,0,0,0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:24:55,4,3,191,2,1,1,1,8695,239,3,2,0,1,1,1,1,0,1,1,0,1,0,0,1,0,49.932,50.847,12,0,0,0,0,0,0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:25:39,4,3,192,2,1,1,1,8739,258,4,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,57.095,58.096,13,0,0,0,0,0,0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:26:15,4,3,193,2,1,1,1,8775,228,5,0,0,0,2,0,1,0,2,1,1,1,1,0,1,0,67.863,74.983,17,0,0,0,0,0,0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:28:42,4,4,194,2,1,2,1,8922,323,5,0,0,0,3,0,1,0,1,1,2,0,2,0,1,0,58.441,64.938,13,0,0,0,0,0,0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:29:07,4,4,195,2,1,2,1,8947,284,4,1,0,0,3,1,0,0,1,1,2,0,2,0,0,0,71.027,73.352,14,0,0,0,0,0,0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:29:44,4,4,196,2,1,2,1,8984,289,3,2,0,0,2,2,0,0,1,2,2,1,2,1,0,0,113.817,79.619,16,0,0,0,0,0,0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:30:16,4,4,197,2,1,2,1,9016,277,2,3,0,0,2,3,0,0,1,2,2,2,2,2,0,0,132.907,92.738,19,0,0,0,0,0,0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:44:56,4,5,198,2,1,2,2,9896,0,1,4,0,0,1,3,0,0,0,2,1,2,1,2,0,0,121.69,73.704,15,0,0,0,0,0,0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:45:38,4,5,199,2,1,2,2,9938,0,1,4,0,0,0,3,0,0,1,2,0,2,0,2,0,0,116.904,67.025,15,0,0,0,0,0,0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:46:06,4,5,200,2,1,2,2,9966,0,2,3,0,0,1,2,0,0,1,2,0,2,0,2,0,1,117.147,69.054,17,0,0,0,0,0,0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:46:38,4,5,201,2,1,2,2,9998,0,3,2,0,0,2,1,0,0,1,1,0,1,0,1,0,2,79.227,70.926,19,0,0,0,0,0,0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:48:17,4,6,202,2,1,3,2,10097,0,4,1,0,0,3,0,0,0,1,0,0,0,0,0,0,2,57.269,54.32,15,0,0,0,0,0,0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:49:01,4,6,203,2,1,3,2,10141,245,4,1,0,0,3,0,0,0,1,0,0,0,0,0,1,2,77.636,76.075,21,0,0,0,0,0,0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:49:40,4,6,204,2,1,3,2,10180,242,3,2,0,0,3,1,0,0,0,0,0,1,0,0,1,3,95.611,94.554,24,0,0,0,0,0,0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:50:20,4,6,205,2,1,3,2,10220,254,2,3,0,0,2,1,0,0,0,0,0,1,0,0,1,2,89.425,88.216,22,0,0,0,0,0,0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:50:43,4,6,206,2,1,3,2,10243,245,1,4,0,1,1,2,0,0,0,1,0,1,0,0,1,1,67.125,63.986,16,0,0,0,0,0,0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:51:40,4,7,207,2,1,3,3,10300,203,0,5,0,1,0,2,0,0,0,1,0,1,0,0,1,1,70.864,66.584,16,0,0,0,0,0,0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:52:06,4,7,208,2,1,3,3,10326,185,1,4,0,1,1,2,0,0,1,1,0,1,0,0,0,1,57.189,57.162,12,0,0,0,0,0,0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:53:03,4,7,209,2,1,3,3,10383,203,2,3,0,1,1,1,0,0,1,1,0,0,0,0,0,1,51.121,51.601,11,0,0,0,0,0,0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:53:27,4,7,210,2,1,3,3,10407,187,3,2,0,1,2,1,0,0,1,1,0,0,0,0,0,1,43.151,48.555,11,0,0,0,0,0,0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:55:15,4,8,211,2,1,4,3,10515,272,4,1,0,0,3,0,0,0,1,0,0,0,0,0,0,1,47.128,54.89,11,0,0,0,0,0,0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:55:45,4,8,212,2,1,4,3,10545,245,4,1,0,0,3,1,0,0,1,0,0,1,0,0,0,2,46.387,55.136,12,0,0,0,0,0,0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:56:27,4,8,213,2,1,4,3,10587,261,3,2,0,0,2,1,0,0,0,0,0,1,0,0,0,2,44.33,47.267,11,0,0,0,0,0,0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:56:53,4,8,214,2,1,4,3,10613,230,2,3,0,1,2,2,0,0,0,1,0,1,0,0,0,1,27.639,28.759,7,0,0,0,0,0,0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:57:29,4,8,215,2,1,4,3,10649,242,1,4,0,1,1,3,0,0,1,1,0,1,0,0,0,1,57.767,39.101,12,0,0,0,0,0,0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:58:13,4,9,216,2,1,5,3,10693,178,0,5,0,1,0,4,0,0,1,1,0,1,0,0,0,1,85.78,54.459,15,1,0,1,0,0,0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:58:54,4,9,217,2,1,5,3,10734,189,1,4,0,1,1,3,0,0,1,1,0,0,0,0,0,0,84.396,54.72,14,1,0,1,0,0,0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:59:22,4,9,218,2,1,5,3,10762,175,2,3,0,1,2,3,0,0,1,1,0,0,0,0,0,0,80.546,54.022,13,1,0,1,0,0,0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,03:00:06,4,9,219,2,1,5,3,10806,193,3,2,0,0,2,2,0,0,1,0,0,0,0,0,0,0,86.869,60.874,14,1,0,1,0,0,0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,03:01:05,4,9,220,2,1,5,3,10865,216,4,1,0,0,2,1,0,0,0,0,1,0,1,0,0,0,72.792,73.27,11,1,0,1,0,0,0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,03:01:41,4,9,221,2,1,5,3,10901,208,5,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,48.493,64.2,9,0,0,0,0,0,0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,03:02:53,4,9,222,2,1,5,3,10973,239,5,0,0,0,2,0,0,0,0,0,2,0,1,0,1,0,81.991,101.136,18,0,0,0,0,0,0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,03:03:25,4,9,223,2,1,5,3,11005,243,5,0,1,0,2,0,0,0,1,0,2,0,1,0,1,0,77.022,94.491,18,0,0,0,0,0,0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,03:04:12,4,9,224,2,1,5,3,11052,246,5,0,1,0,2,0,1,0,1,0,2,0,1,0,2,0,72.425,90.394,16,0,0,0,0,0,0
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,03:04:50,4,9,225,2,1,5,3,11090,225,5,0,1,0,3,0,1,0,1,0,2,0,1,0,2,0,65.586,78.553,16,0,0,0,0,0,0
2023-wimbledon-1402,Grigor Dimitrov,Holger Rune,00:00:00,1,1,1,0,0,0,0,0,0,5,0,1,0,3,0,1,0,1,0,2,0,1,0,2,0,67.825,83.324,17,0,0,0,0,0,0
2023-wimbledon-1402,Grigor Dimitrov,Holger Rune,00:00:29,1,1,2,0,0,0,0,29,0,5,0,1,0,4,0,1,0,2,0,2,0,2,0,1,0,45.285,61.111,12,0,0,0,0,0,0
2023-wimbledon-1402,Grigor Dimitrov,Holger Rune,00:01:11,1,1,3,0,0,0,0,71,0,5,0,0,0,3,0,1,0,1,0,2,0,2,0,1,1,60.57,76.204,16,0,0,0,0,0,0
2023-wimbledon-1402,Grigor Dimitrov,Holger Rune,00:02:08,1,1,4,0,0,0,0,128,0,5,0,0,0,3,0,0,0,2,0,3,0,3,0,0,1,71.237,87.918,21,0,0,0,0,0,0
2023-wimbledon-1402,Grigor Dimitrov,Holger Rune,00:02:48,1,1,5,0,0,0,0,168,0,5,0,0,0,2,0,0,0,2,1,2,0,2,0,0,1,71.859,83.274,22,0,0,0,0,0,0
2023-wimbledon-1402,Grigor Dimitrov,Holger Rune,00:03:32,1,1,6,0,0,0,0,212,212,5,0,0,0,1,0,0,0,2,1,2,0,2,0,0,1,71.454,77.403,21,0,0,0,0,0,0
2023-wimbledon-1402,Grigor Dimitrov,Holger Rune,00:04:26,1,1,7,0,0,0,0,266,237,5,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,108.587,107.399,30,0,0,0,0,0,0
2023-wimbledon-1402,Grigor Dimitrov,Holger Rune,00:05:21,1,1,8,0,0,0,0,321,250,5,0,0,0,1,0,0,0,1,2,1,1,1,1,1,0,115.294,118.827,33,0,0,0,0,0,0
2023-wimbledon-1402,Grigor Dimitrov,Holger Rune,00:05:49,1,1,9,0,0,0,0,349,221,5,0,0,0,2,0,0,0,0,2,0,1,0,1,1,0,104.89,107.396,29,0,1,0,0,0,1
2023-wimbledon-1402,Grigor Dimitrov,Holger Rune,00:06:17,1,1,10,0,0,0,0,377,209,5,0,0,0,3,0,0,0,1,1,0,1,0,1,1,0,95.493,101.142,26,0,1,0,0,0,1
2023-wimbledon-1402,Grigor Dimitrov,Holger Rune,00:07:54,1,2,11,0,0,1,0,474,262,5,0,0,0,4,0,0,0,2,1,1,1,1,1,1,0,140.081,149.135,37,0,1,0,0,0,1
2023-wimbledon-1402,Grigor Dimitrov,Holger Rune,00:08:14,1,2,12,0,0,1,0,494,228,4,1,0,0,3,1,0,0,2,2,1,1,1,1,0,0,86.15,97.919,24,0,1,0,0,0,1
2023-wimbledon-1402,Grigor Dimitrov,Holger Rune,00:08:52,1,2,13,0,0,1,0,532,211,3,2,0,0,3,2,0,0,2,1,1,0,1,0,0,1,69.905,76.054,18,0,1,0,0,0,1
2023-wimbledon-1402,Grigor Dimitrov,Holger Rune,00:09:30,1,2,14,0,0,1,0,570,221,2,3,0,0,2,2,0,0,2,1,1,1,1,0,0,2,79.256,84.151,19,0,0,0,0,0,0
2023-wimbledon-1402,Grigor Dimitrov,Holger Rune,00:10:15,1,2,15,0,0,1,0,615,238,1,4,0,0,1,3,0,0,1,2,2,1,1,0,0,2,101.264,93.605,23,0,0,0,0,0,0
2023-wimbledon-1402,Grigor Dimitrov,Holger Rune,00:10:38,1,2,16,0,0,1,0,638,164,0,5,0,0,0,4,0,0,0,2,1,1,0,0,0,2,52.571,38.941,11,0,0,0,0,0,0
2023-wimbledon-1402,Grigor Dimitrov,Holger Rune,00:11:35,1,3,17,0,0,1,1,695,201,0,5,0,0,0,3,0,0,0,1,1,2,0,1,0,2,84.914,70.082,17,0,0,0,0,0,0
2023-wimbledon-1402,Grigor Dimitrov,Holger Rune,00:12:12,1,3,18,0,0,1,1,732,200,1,4,0,0,0,2,0,0,1,1,1,2,0,1,0,1,86.973,74.242,18,0,0,0,0,0,0
2023-wimbledon-1402,Grigor Dimitrov,Holger Rune,00:12:33,1,3,19,0,0,1,1,753,183,2,3,0,0,1,2,0,0,1,1,1,1,0,1,0,0,79.754,69.243,17,0,0,0,0,0,0
2023-wimbledon-1402,Grigor Dimitrov,Holger Rune,00:12:59,1,3,20,0,0,1,1,779,164,3,2,0,0,2,1,0,0,1,0,1,1,1,1,0,0,66.731,66.715,15,0,0,0,0,0,0
2023-wimbledon-1402,Grigor Dimitrov,Holger Rune,00:14:57,1,4,21,0,0,2,1,897,259,4,1,0,0,2,0,0,0,2,0,1,1,1,1,0,0,60.084,60.942,17,0,0,0,0,0,0
2023-wimbledon-1402,Grigor Dimitrov,Holger Rune,00:15:16,1,4,22,0,0,2,1,916,221,4,1,0,0,2,1,0,0,2,0,1,0,1,0,0,0,43.153,45.121,11,0,0,0,0,0,0
2023-wimbledon-1402,Grigor Dimitrov,Holger Rune,00:15:41,1,4,23,0,0,2,1,941,209,3,2,0,0,2,2,0,0,1,1,1,0,1,0,0,0,42.746,43.58,11,0,0,0,0,0,0
2023-wimbledon-1402,Grigor Dimitrov,Holger Rune,00:16:10,1,4,24,0,0,2,1,970,217,2,3,0,0,1,3,0,0,1,2,1,0,1,0,0,0,55.827,52.718,15,0,0,0,0,0,0
2023-wimbledon-1402,Grigor Dimitrov,Holger Rune,00:16:55,1,4,25,0,0,2,1,1015,236,1,4,0,0,0,3,0,0,2,2,0,0,0,0,0,0,47.617,44.253,14,0,0,0,0,0,0
2023-wimbledon-1402,Grigor Dimitrov,Holger Rune,00:17:43,1,5,26,0,0,2,2,1063,166,0,5,0,0,0,4,0,0,1,2,0,0,0,0,0,0,54.966,49.577,12,0,0,0,0,0,0
2023-wimbledon-1402,Grigor Dimitrov,Holger Rune,00:18:10,1,5,27,0,0,2,2,1090,174,1,4,0,0,1,3,0,0,1,2,0,0,0,0,0,0,56.595,53.6,14,0,0,0,0,0,0
2023-wimbledon-1402,Grigor Dimitrov,Holger Rune,00:18:55,1,5,28,0,0,2,2,1135,194,2,3,0,0,1,2,0,0,1,1,0,0,0,0,0,0,68.923,68.377,15,0,0,0,0,0,0
2023-wimbledon-1402,Grigor Dimitrov,Holger Rune,00:19:20,1,5,29,0,0,2,2,1160,190,3,2,0,0,2,1,0,0,1,0,0,0,0,0,0,0,55.12,58.731,11,0,0,0,0,0,0
2023-wimbledon-1402,Grigor Dimitrov,Holger Rune,00:19:55,1,5,30,0,0,2,2,1195,180,4,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,51.602,56.502,10,0,0,0,0,0,0
2023-wimbledon-1402,Grigor Dimitrov,Holger Rune,00:21:04,1,5,31,0,0,2,2,1264,201,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,49.229,61.35,11,0,0,0,0,0,0
2023-wimbledon-1402,Grigor Dimitrov,Holger Rune,00:22:41,1,6,32,0,0,3,2,1361,271,5,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,32.221,42.186,9,0,0,0,0,0,0
2023-wimbledon-1402,Grigor Dimitrov,Holger Rune,00:22:57,1,6,33,0,0,3,2,1377,242,4,1,1,0,2,1,0,0,1,0,0,0,0,0,0,0,15.958,20.723,6,0,0,0,0,0,0
2023-wimbledon-1402,Grigor Dimitrov,Holger Rune,00:23:39,1,6,34,0,0,3,2,1419,259,3,2,1,0,1,1,0,0,1,1,0,0,0,0,0,0,44.016,37.273,12,0,0,0,0,0,0
2023-wimbledon-1402,Grigor Dimitrov,Holger Rune,00:24:07,1,6,35,0,0,3,2,1447,252,2,3,1,0,1,1,0,0,1,1,0,0,0,0,0,0,48.646,39.684,12,0,0,0,0,0,0
2023-wimbledon-1402,Grigor Dimitrov,Holger Rune,00:24:43,1,6,36,0,0,3,2,1483,219,1,4,1,0,1,1,0,0,1,1,0,0,0,0,0,0,46.975,32.499,12,0,0,0,0,0,0
2023-wimbledon-1402,Grigor Dimitrov,Holger Rune,00:25:25,1,7,37,0,0,3,3,1525,164,0,5,0,0,0,2,0,0,0,1,0,0,0,0,0,0,59.936,48.663,14,0,0,0,0,0,0
2023-wimbledon-1402,Grigor Dimitrov,Holger Rune,00:26:22,1,7,38,0,0,3,3,1582,205,1,4,0,0,0,1,0,0,0,1,0,0,0,0,1,0,74.761,69.658,17,0,0,0,0,0,0
